Artikelnummer;Name;Einheit;Preis
1409;Stabkerze Skinny 250/12 halbgelackt Silber;6;0,00
1394;Stabkerze Skinny 250/12 halbgelackt Weihnachtsgold;6;0,00
1095;Stabkerze Spitzkopf 210/21 (Polen);6;0,00
8022;Stabkerzenverpackung  Wild Candles * Giraffe;6;0,00
8023;Stabkerzenverpackung  Wild Candles * Jaguar;6;0,00
8024;Stabkerzenverpackung  Wild Candles * Krokodil;6;0,00
8020;Stabkerzenverpackung * Eis;6;0,00
8021;Stabkerzenverpackung * Geschenk;6;0,00
1239;Stabkerzenverpackung 4er black;6;0,00
8000;Stabkerzenverpackung 67 x 22 x 218;6;0,00
8011;Stabkerzenverpackung kurz 70 x 23;6;0,00
8017;Stabkerzenverpackung Private Label 70 x 23;6;0,00
8019;Stabkerzenverpackung Why Neon 70 x 23;6;0,00
1092;Stumpenkerze 1er 120/60;6;0,00
1541;Stumpenkerze 1er 120/60 gelackt kupfer;6;0,00
1540;Stumpenkerze 1er 120/60 gelackt perlmutt (1115 0939);6;0,00
1539;Stumpenkerze 1er 120/60 gelackt rosa (1106 1381);6;0,00
1538;Stumpenkerze 1er 120/60 gelackt rot (1106 5964);6;0,00
1553;Stumpenkerze 1er 120/60 halbgelackt grün (1161 4910);6;0,00
1062;Stumpenkerze 1er 120/60 halbgelackt Herbstgold/Creamgold (1106 4939);6;0,00
1215;Stumpenkerze 1er 120/60 halbgelackt kupfer;6;0,00
1552;Stumpenkerze 1er 120/60 halbgelackt rot (1106 5964);6;0,00
1214;Stumpenkerze 1er 120/60 halbgelackt silber;6;0,00
1071;Stumpenkerze 1er 120/60 halbgelackt Spiegellack (1180 4150);6;0,00
1219;Stumpenkerze 1er 120/60 halbgelackt titan;6;0,00
1040;Stumpenkerze 1er 120/60 halbgelackt Weihnachtsgold (1106 233684);6;0,00
1091;Stumpenkerze 2er 100/50;6;0,00
1545;Stumpenkerze 2er 100/50 gelackt kupfer;6;0,00
1544;Stumpenkerze 2er 100/50 gelackt perlmutt (1115 0939);6;0,00
1543;Stumpenkerze 2er 100/50 gelackt rosa (1106 1381);6;0,00
1542;Stumpenkerze 2er 100/50 gelackt rot (1106 5964);6;0,00
1053;Stumpenkerze 2er 100/50 halbgelackt Herbstgold/Creamgold (1106 4939);6;0,00
1217;Stumpenkerze 2er 100/50 halbgelackt kupfer;6;0,00
1555;Stumpenkerze 2er 100/50 halbgelackt perlmutt (1115 0939);6;0,00
1213;Stumpenkerze 2er 100/50 halbgelackt silber;6;0,00
1218;Stumpenkerze 2er 100/50 halbgelackt titan;6;0,00
1554;Stumpenkerze 2er 100/50 halbgelackt violett (1106 5010);6;0,00
1043;Stumpenkerze 2er 100/50 halbgelackt Weihnachtsgold (1106 233684);6;0,00
1090;Stumpenkerze 3er 80/40;6;0,00
1550;Stumpenkerze 3er 80/40 halbgelackt grün (1161 4910);6;0,00
1063;Stumpenkerze 3er 80/40 halbgelackt Herbstgold/Creamgold (1106 4939);6;0,00
1412;Stumpenkerze 3er 80/40 halbgelackt kupfer;6;0,00
1411;Stumpenkerze 3er 80/40 halbgelackt silber;6;0,00
1551;Stumpenkerze 3er 80/40 halbgelackt violett (1106 5010);6;0,00
1044;Stumpenkerze 3er 80/40 halbgelackt Weihnachtsgold (1106 233684);6;0,00
8045;Swirl Kerzenverpackung kurz 250 x 100 x 45 mm;6;0,00
8046;Swirl Kerzenverpackung lang 265 x 100 x 45 mm;6;0,00
8014;Swirl Kerzenverpackung weiß 70 x 28 x 270 mm;6;0,00
8007;Twinkle Kerzenverpackung gold;6;0,00
1605;Twinkle Kerzenverpackung kupfer;6;0,00
1645;Twinkle Kerzenverpackung shatter pink;6;0,00
1604;Twinkle Kerzenverpackung silber;6;0,00
8004;Twisted Kerzenverpackung 64 x 23 x 230;6;0,00
8015;Xmas Stabkerzenverpackung gold 67 x 22 x 225;6;0,00
1603;Xmas Stabkerzenverpackung kupfer 67 x 22 x 225;6;0,00
1602;Xmas Stabkerzenverpackung silber 67 x 22 x 225;6;0,00
8018;Xmas Twisted Verpackung 64 x 23,5 x 240;6;0,00
1077;/;6;nan
2132;Aluminium Vierkantrohr System 20x20;6;nan
1742;Alusystemprofil 30x30 U-Rahmen 700 x 625 mm;6;nan
1741;Alusystemprofil 30x30 Vierkantrahmen 700 x 900 mm;6;nan
4014;babyrosa-Punkte-coralle;6;nan
4004;babyrosa-Punkte-rainbow;6;nan
1702;Banderole  Ostern;6;nan
2137;Bindedraht 90 cm;6;nan
4049;Blau-dreiecke-mint;6;nan
4007;blush-Punkte-rainbow;6;nan
4028;blush-sinus-neonpink;6;nan
1761;Cellophanbeutel;6;nan
1762;Cellophanbeutel biologisch abbaubar;6;nan
4035;Coralle-curves-flieder;6;nan
4015;coralle-Punkte-goldorange;6;nan
6053;Dip Dye Marble * Mercury;6;nan
1721;Dip Dye Marble * Paisley Storm;6;nan
1639;Dipper Boob Rohling;6;nan
1638;Dipper Cube Rohling;6;nan
1640;Dipper Tube Rohling;6;nan
4034;Dirtypink-curves-goldorange;6;nan
4008;dirtypink-Punkte-rainbow;6;nan
4020;dirtypink-sinus-coralle;6;nan
4021;dirtypink-sinus-flammrot;6;nan
4019;dirtypink-sinus-flieder;6;nan
2006;Display Lochblech 1,5 mm;6;nan
2125;Duftstoff Organic Bamboo;6;nan
1735;Eck-Lochblech 2500x625 mm RG 5-15;6;nan
1805;"Eggs Tray ""Foursome"" Farbe 1";6;nan
1806;"Eggs Tray ""Foursome"" Farbe 2";6;nan
1807;"Eggs Tray ""Foursome"" Farbe 3";6;nan
1808;"Eggs Tray ""Foursome"" Farbe 4";6;nan
1623;Eierkarton 10er pink;6;nan
1619;Eierkarton 4er grau;6;nan
1620;Eierkarton 6er blau;6;nan
1622;Eierkarton 6er gelb;6;nan
1621;Eierkarton 6er grün;6;nan
1075;Eierkerzen Glitzereffekt;6;nan
2114;Eierschachtel 6er Orange;6;nan
2117;Eierschachtel 6er Pina Colada;6;nan
2115;Eierschachtel 6er Strawberry;6;nan
FAIRE-PAYMENT-PROCESSING-FEE;FAIRE-PAYMENT-PROCESSING-FEE;6;nan
1889;Farbkonzentrat orange;6;nan
1888;Farbkonzentrat pink;6;nan
2433;Filament PETG Lilac 1,75 mm;6;nan
2434;Filament PETG Mint 1,75 mm;6;nan
2426;Filament PETG Neon Orange Transparent 1,75mm;6;nan
2425;Filament PETG Neon Pink Transparent 1,75mm;6;nan
2427;Filament PETG Neon Yellow Transparent 1,75mm;6;nan
2428;Filament PETG Vanilla 1,75mm;6;nan
2436;Filament PLA Baby Pink 1,75 mm;6;nan
2119;Filament PLA Electric Blue 1,75 mm;6;nan
2435;Filament PLA Flamingo 1,75 mm;6;nan
2120;Filament PLA Light Green 1,75 mm;6;nan
2431;Filament PLA Mint 1,75 mm;6;nan
2432;Filament PLA Navy Blue 1,75 mm;6;nan
2429;Filament PLA Neon Orange 1,75 mm;6;nan
2430;Filament PLA Neon Yellow;6;nan
2118;Filament PLA Vanilla 1,75 mm;6;nan
2437;Filament PLA White 1,75 mm;6;nan
1641;Fitter Rohling;6;nan
4040;Flieder-curves-flieder;6;nan
4041;Flieder-curves-mint;6;nan
4042;Flieder-curves-neongelb;6;nan
4013;flieder-Punkte-neonpink;6;nan
4001;flieder-Punkte-rainbow;6;nan
4005;flieder-Punkte-rainbow;6;nan
4027;flieder-sinus-coralle;6;nan
4026;flieder-sinus-jade;6;nan
1636;Flipper Boob Rohling;6;nan
1635;Flipper Cube Rohling;6;nan
1637;Flipper Tube Rohling;6;nan
2126;GMUND Matt 11 (rosa);6;nan
2127;GMUND Matt 46 (beige);6;nan
2128;GMUND Matt 86 (hellgrün);6;nan
1810;Gmund Papier rosa / Zuschnitt 43,3x32 cm;6;nan
1811;Gmund Papier rosa 100x30 cm;6;nan
1809;Graupappe 400g 50x70 BB;6;nan
1744;Haken 120 mm;6;nan
1745;Haken 160 mm;6;nan
1746;Haken 200 mm;6;nan
1743;Haken 45 mm;6;nan
2041;Halbfertigerzeugnis Grußkarte;6;nan
1874;Handstretchcastfolie 17?m, 50 cm x 300 lfm transparent;6;nan
1212;Kerze Swirl 240 mm;6;nan
1630;Kerze Swirl halbgelackt grün;6;nan
1624;Kerze Swirl halbgelackt kupfer;6;nan
1626;Kerze Swirl halbgelackt perlmutt;6;nan
1633;Kerze Swirl halbgelackt rosa;6;nan
1631;Kerze Swirl halbgelackt rot;6;nan
1632;Kerze Swirl halbgelackt silber;6;nan
1628;Kerze Swirl halbgelackt violett;6;nan
1627;Kerze Swirl halbgelackt Weihnachtsgold (1106 233684);6;nan
2129;Kerzenglas klar 200 ml;6;nan
1887;Kerzenlack multicolor grünblau - lila;6;nan
2007;Kerzenständer Lochblech 1,5 mm;6;nan
1417;Kerzentauchmasse Trudastar;6;nan
2135;Kette 12x4 mm Edelstahl 50 cm;6;nan
2134;Kette 12x4 mm Edelstahl 50 m;6;nan
2010;Kombihalter Stahlblech 1mm;6;nan
FAIRE-COMMISSION;Kommission;6;nan
2009;L-Halter Stahlblech 1 mm;6;nan
2049;Lamaband, Ballen Grande;6;nan
2048;Lamaband, Ballen Medio;6;nan
2047;Lamaband, Ballen Mini;6;nan
1668;Less Bla * Druck Neonorange;6;nan
1848;Lipstick/Gmund 925 Light Silver/310g/Luxor 220;6;nan
1847;Lipstick/Gmund Gold Value/310g/Folico 6638;6;nan
2108;Lochblech 2000x1000 mm, RG 5-8;6;nan
1734;Lochblech 2500x1250 RG 5-15;6;nan
2131;Lochblech aus Aluminium 2500x125x1 RV;6;nan
2130;Lochblech aus Aluminium 2500x125x1,5 RG;6;nan
1740;Lochblechschublade 625x700 RV 5-8;6;nan
1736;Lochblechtisch 1250x900x700 RV 5-8;6;nan
4050;Mint-dreiecke-mint;6;nan
4002;mint-Punkte-rainbow;6;nan
4030;mint-sinus-coralle;6;nan
4029;neongelb-sinus-goldorange;6;nan
1799;Next day payout fee (0%);6;nan
2124;Organic Bamboo;6;nan
2421;"Papier ""La vie recyclé"", amande 320 g/qm";6;nan
2438;"Papier ""La vie recyclé"", amande 420 g/qm";6;nan
1699;Postkarton 25x16x3 cm Rosa;6;nan
1124;Pouch Tray 19x27 Gold Gelb/Key Lime;6;nan
1125;Pouch Tray 19x27 Olive/Key Lime;6;nan
1123;Pouch Tray 30x40 Purple/Key Lime;6;nan
1802;Provision Ankorstore (0%);6;nan
1800;Provision FAIRE (0%);6;nan
1804;Provision Orderchamp (0%);6;nan
1711;Pulverbeschichtung Black (RAL 9005);6;nan
1708;Pulverbeschichtung Coral (KABE NCS Coralle);6;nan
1717;Pulverbeschichtung Cosmic Blue (Prismatic Powders PTB-10807);6;nan
1716;Pulverbeschichtung Cosmic Green (Prismatic Powders PTB-10806);6;nan
1712;Pulverbeschichtung Cosmic Pink (Prismatic Powders PTB-10804);6;nan
1715;Pulverbeschichtung Cosmic Violet (Prismatic Powders PTB-10803);6;nan
1714;Pulverbeschichtung Cosmic Yellow (Prismatic Powders PTB-10805);6;nan
2133;Pulverbeschichtung Leuchthellorange Matt RAL 2007 (Grimm M0-158-2107-001);6;nan
1707;Pulverbeschichtung Lilac (KABE NCS Flieder);6;nan
1709;Pulverbeschichtung Mint (KABE NCS Mint);6;nan
1703;Pulverbeschichtung Neonpink (Tiger Neonpink);6;nan
1704;Pulverbeschichtung Neonrot (KABE Leucht Flammrot);6;nan
1705;Pulverbeschichtung Purple (KABE Leucht-Violett);6;nan
1713;Pulverbeschichtung Screamin´ Coral (Prismatic Powders PSB-10315)808);6;nan
2074;Pulverbeschichtung Tray;6;nan
2136;Pulverbeschichtung Weiß RAL 9010;6;nan
1710;Pulverbeschichtung White (RAL 9003);6;nan
1706;Pulverbeschichtung Yellow (RAL 1016);6;nan
1400;Rainbow Studio * Lack/Glitter gold_pink;6;nan
1401;Rainbow Studio * Lack/Glitter silber_pink;6;nan
2039;Rapswachs Granulat 25 kg;6;nan
2008;Regal Lochblech 1,5 mm;6;nan
2439;Regal Lochblech 1,5 mm neu (ohne Loch);6;nan
1418;Reisseffektlack farblos 1. Schicht (1159 5980);6;nan
1421;Reisseffektlack gold 2. Schicht (1229 5259);6;nan
1420;Reisseffektlack rot 2. Schicht (1229 6191);6;nan
1419;Reisseffektlack vanille 2. Schicht (1229 6288);6;nan
2044;Restkerzen;6;nan
1406;Rüstkosten;6;nan
1110;Samtpouch;6;nan
2011;Säule, Lochblech 1,5 mm, 250x30x30;6;nan
8080;Schaumstoff Zuschnitt schwarz Glow;6;nan
8081;Schaumstoff Zuschnitt schwarz Sparkle;6;nan
1414;Schaumstoff Zuschnitt Skinny Dreiecksverpackung;6;nan
1597;Schaumstoff Zuschnitt Stabkerzen Glitzer (anthrazit);6;nan
1415;Schaumstoff Zuschnitt Stabkerzen Graphic Lights (rot);6;nan
1416;Schaumstoff Zuschnitt Swirl oben;6;nan
1634;Schaumstoff Zuschnitt Swirl unten;6;nan
2109;Schneiden und Biegen Display;6;nan
1801;Shipping Ankorstore;6;nan
1798;Shipping FAIRE;6;nan
1803;Shipping Orderchamp;6;nan
8309;Siebdrucklack blau;6;nan
8310;Siebdrucklack gelb;6;nan
8308;Siebdrucklack pink;6;nan
8307;Siebdrucklack weiß;6;nan
1402;Siebkosten und Datenaufbereitung (5fb);6;nan
1468;Skinny 4er Kerzenverpackung gold;6;nan
1601;Skinny 4er Kerzenverpackung kupfer;6;nan
1600;Skinny 4er Kerzenverpackung silber;6;nan
1844;Skinny 4er/Gmund Matt 11/300g/Folico 6638;6;nan
1843;Skinny 4er/Gmund Matt 11/300g/Folico 6639;6;nan
1842;Skinny 4er/Gmund Matt 11/300g/Folico 6640;6;nan
1841;Skinny 4er/Gmund Matt 45/300g/Folico 6638;6;nan
1840;Skinny 4er/Gmund Matt 45/300g/Folico 6639;6;nan
1839;Skinny 4er/Gmund Matt 45/300g/Folico 6640;6;nan
1838;Skinny 4er/Gmund Used 6/300g/Folico 6638;6;nan
1837;Skinny 4er/Gmund Used 6/300g/Folico 6639;6;nan
1836;Skinny 4er/Gmund Used 6/300g/Folico 6640;6;nan
1467;Skinny Dreiecksverpackung;6;nan
1683;Skinny Dreiecksverpackung (Dots Hell);6;nan
1684;Skinny Dreiecksverpackung (Dunkelrot Streifen);6;nan
1681;Skinny Dreiecksverpackung (Lines Block);6;nan
1682;Skinny Dreiecksverpackung (Lines Dünn);6;nan
1685;Skinny Dreiecksverpackung (Streifen Rot Raster);6;nan
4071;Skinny-curves-coralle;6;nan
4073;Skinny-curves-flieder;6;nan
4067;Skinny-curves-goldorange;6;nan
4070;Skinny-curves-grün;6;nan
4074;Skinny-curves-mint;6;nan
4068;Skinny-curves-neonpink;6;nan
4069;Skinny-curves-violett;6;nan
4062;Skinny-dots-coralle;6;nan
4061;Skinny-dots-goldorange;6;nan
4063;Skinny-dots-neonpink;6;nan
4064;Skinny-dots-rainbow;6;nan
4076;Skinny-lines-coralle;6;nan
4077;Skinny-lines-flammrot;6;nan
4078;Skinny-lines-neonpink;6;nan
4079;Skinny-triangle-flieder;6;nan
4080;Skinny-triangle-goldorange;6;nan
4081;Skinny-triangle-neonpink;6;nan
1662;"Sonderkerze ""1 of Shocking Pineapple""";6;nan
2046;Sperrholzplatte bedruckt;6;nan
1835;Stab X-MAS/Gmund 925 Light Silver/310g/Luxor 220;6;nan
1834;Stab X-MAS/Gmund Colors Matt 63/300g/Folico 6719;6;nan
1833;Stab X-MAS/Gmund Gold rich copper/310g/Luxor 404;6;nan
1830;Stab X-MAS/Gmund Gold value/310g/Folico 6719;6;nan
1831;Stab X-MAS/Gmund Heather peacock/350g/Folico 6638;6;nan
1829;Stab X-MAS/Gmund Les Naturals blue nuit/330g/Folico 6724;6;nan
1832;Stab X-MAS/Gmund Used 6/300g/Folico 6724;6;nan
2423;Stab/Gmund 925 Golden Silver/310g/Luxor 220;6;nan
1823;Stab/Gmund Action Clear Sky blue/310g/Folico 6640;6;nan
1816;Stab/Gmund Action Electric Blood/430g/Folico 6719;6;nan
1812;Stab/Gmund Action Heart Attack/310g/Folico 713;6;nan
1822;Stab/Gmund Action Nuclear Acid/310g/Offset blau;6;nan
1813;Stab/Gmund Action Pink Stories/310g/Offset gelb;6;nan
1826;Stab/Gmund Colors Matt 35/300g/Folico 6639;6;nan
1819;Stab/Gmund Colors Matt 63/300g/Folico 6639;6;nan
1824;Stab/Gmund Colors Matt 91/300g/Folico 6724;6;nan
1821;Stab/Gmund Gold Lime gold/310g/Folico 6640;6;nan
1827;Stab/Gmund Gold orange gold/310g/Offset neonorange;6;nan
1828;Stab/Gmund Gold rich copper/310g//Folico 6638;6;nan
1815;Stab/Gmund Les Naturals opale rosa/330g/Folico 6638;6;nan
1817;Stab/Gmund Les Naturals rubis/330g/Folico 6639;6;nan
1820;Stab/Gmund Les Naturals saphir/330g/Folico 6639;6;nan
1814;Stab/Gmund Used 6/300g/Folico 6638;6;nan
1818;Stab/Gmund Used 6/300g/Folico 6639;6;nan
1825;Stab/Gmund Used 6/300g/Folico 6724;6;nan
2422;Stab/La vie recyclee amande/320g/Luxor 355;6;nan
2443;Stab/La vie recyclee amande/320g/Offset CMYK 31 72 44 40;6;nan
1613;Stabkerze 210/21 einfarbig, blau;6;nan
1665;Stabkerze 210/21 einfarbig, blush;6;nan
1873;Stabkerze 210/21 einfarbig, coralle;6;nan
1609;Stabkerze 210/21 einfarbig, dirty pink;6;nan
1615;Stabkerze 210/21 einfarbig, flieder;6;nan
1664;Stabkerze 210/21 einfarbig, mint;6;nan
1617;Stabkerze 210/21 einfarbig, neon grün;6;nan
1614;Stabkerze 210/21 einfarbig, neon orange;6;nan
1612;Stabkerze 210/21 einfarbig, neon pink;6;nan
1616;Stabkerze 210/21 einfarbig, neon rot;6;nan
1610;Stabkerze 210/21 einfarbig, nude;6;nan
1611;Stabkerze 210/21 einfarbig, petrol;6;nan
1666;Stabkerze 210/21 einfarbig, rosa;6;nan
1608;Stabkerze 210/21 einfarbig, sunshine gelb;6;nan
1618;Stabkerze 210/21 einfarbig, türkis;6;nan
1663;Stabkerze 210/21 einfarbig, violett;6;nan
1667;Stabkerze 210/21 einfarbig, zitronengelb;6;nan
1462;Stabkerze 210/21 Wild Chamäleon Flieder-Rot;6;nan
1463;Stabkerze 210/21 Wild Chamäleon Neon Orange-Vanille;6;nan
1461;Stabkerze 210/21 Wild Chamäleon Neon Rot-Rot;6;nan
1464;Stabkerze 210/21 Wild Crocodile Flieder-Vanille;6;nan
1465;Stabkerze 210/21 Wild Crocodile Neon Grün-Vanille;6;nan
1466;Stabkerze 210/21 Wild Crocodile Türkis-Vanille;6;nan
1458;Stabkerze 210/21 Wild Giraffe Dirty Pink-Vanille;6;nan
1460;Stabkerze 210/21 Wild Giraffe Nude-Gold;6;nan
1459;Stabkerze 210/21 Wild Giraffe Sunshine Gelb-Vanille;6;nan
1455;Stabkerze 210/21 Wild Jaguar Blau-Rot;6;nan
1457;Stabkerze 210/21 Wild Jaguar Neon Pink-Vanille;6;nan
1456;Stabkerze 210/21 Wild Jaguar Petrol-Rot;6;nan
1448;Stabkerze 210/21, Siebdruck, Sterne, neonorange;6;nan
1447;Stabkerze 210/21, Siebdruck, Sterne, neonpink;6;nan
1449;Stabkerze 210/21, Siebdruck, Sterne, neonrot;6;nan
2040;Stabkerze Halbfertigerzeugnis;6;nan
2123;Stabkerzen 150/8;6;nan
1788;Stabkerzen Verpackung Chopard - Rosa, Gold;6;nan
Standard-Ladehilfsmittel;Standard-Ladehilfsmittel;6;nan
1872;STARBUCKS #1;6;nan
2121;STICKY DOTS VALUE PACK - 1600 X PEELABLE GLUE DOTS ON PERFORATED SHEETS;6;nan
1579;Stumpenkerze 80/40 halbgeglitzert blau (1086);6;nan
1575;Stumpenkerze 80/40 halbgeglitzert champagner (1085);6;nan
1578;Stumpenkerze 80/40 halbgeglitzert flieder (8303);6;nan
1574;Stumpenkerze 80/40 halbgeglitzert gold (8305);6;nan
1576;Stumpenkerze 80/40 halbgeglitzert mint (1076);6;nan
1582;Stumpenkerze 80/40 halbgeglitzert neon pink (1083);6;nan
1581;Stumpenkerze 80/40 halbgeglitzert neon rot (8300);6;nan
1577;Stumpenkerze 80/40 halbgeglitzert neongrün (1084);6;nan
1580;Stumpenkerze 80/40 halbgeglitzert phantom blue (8304);6;nan
2263;Sway 150% * White;6;nan
1739;Tray A4 Rohling Lochblech RG 5-8 1,5 mm;6;nan
1642;Tray A4 Rohling Stahlblech 1 mm;6;nan
1738;Tray A5 Rohling Lochblech RG 5-8 1,5 mm;6;nan
1643;Tray A5 Rohling Stahlblech 1 mm;6;nan
1737;Tray A6 Rohling Lochblech RG 5-8 1,5 mm;6;nan
1644;Tray A6 Rohling Stahlblech 1 mm;6;nan
2419;Tray Eggs (Ei Nr. 1);6;nan
2420;Tray Eggs (Ei Nr. 2);6;nan
2411;Tray Eggs (Farbe 01);6;nan
2416;Tray Eggs (Farbe 02);6;nan
2412;Tray Eggs (Farbe 03);6;nan
2407;Tray Eggs (Farbe 06);6;nan
2414;Tray Eggs (Farbe 12);6;nan
2409;Tray Eggs (Farbe 17);6;nan
2417;Tray Eggs (Farbe 22);6;nan
2413;Tray Eggs (Farbe 47);6;nan
2418;Tray Eggs (Farbe 50);6;nan
2410;Tray Eggs (Farbe 54);6;nan
2408;Tray Eggs (Farbe 63);6;nan
2415;Tray Eggs (Farbe 77);6;nan
2111;Umsatz B2C;6;nan
1759;Umschlag C6 apple mint;6;nan
1867;Umschlag C6 Aqua;6;nan
1866;Umschlag C6 Butterscotch;6;nan
1760;Umschlag C6 candy floss;6;nan
1857;Umschlag C6 Copper;6;nan
1583;Umschlag C6 Coral;6;nan
1864;Umschlag C6 Electric Orange;6;nan
1863;Umschlag C6 Electric Pink;6;nan
1861;Umschlag C6 Electric Red;6;nan
1862;Umschlag C6 Electric Yellow;6;nan
1763;Umschlag C6 flieder;6;nan
1856;Umschlag C6 Galaxy Gold;6;nan
1753;Umschlag C6 gold;6;nan
1757;Umschlag C6 hellgrün (mint);6;nan
1752;Umschlag C6 kupfer;6;nan
1860;Umschlag C6 Lagoon;6;nan
1758;Umschlag C6 lavendel;6;nan
1750;Umschlag C6 muskat;6;nan
1871;Umschlag C6 Neo Shock;6;nan
1870;Umschlag C6 Neo Violet;6;nan
1749;Umschlag C6 neongelb;6;nan
1754;Umschlag C6 neongrün;6;nan
1751;Umschlag C6 neonorange;6;nan
1748;Umschlag C6 neonpink;6;nan
1868;Umschlag C6 New Teal;6;nan
1855;Umschlag C6 Old Gold;6;nan
1755;Umschlag C6 pearl lilac;6;nan
1859;Umschlag C6 Plum;6;nan
1869;Umschlag C6 Purple;6;nan
1733;Umschlag C6 schwarz;6;nan
1858;Umschlag C6 Soft Mulberry;6;nan
1865;Umschlag C6 Sunset;6;nan
1756;Umschlag C6 sunshine;6;nan
1573;Umschlag C6 Türkis;6;nan
2045;Umschläge;6;nan
1607;Versandkarton Groß FEFCO201 550/360/350;6;nan
1700;Versandkarton Klebestreifen 460x310x160;6;nan
1606;Versandkarton Standard FEFCO201 450/320/320;6;nan
4036;Violett-curves-coralle;6;nan
4000;violett-Punkte-rainbow;6;nan
4033;X-curves-flieder;6;nan
4055;X-curves-goldorange;6;nan
4039;X-curves-mint/neonpink;6;nan
4031;X-curves-neonpink;6;nan
4037;X-curves-neonpink/flammrot;6;nan
4051;X-dreiecke-flieder;6;nan
4054;X-dreiecke-goldorange;6;nan
4052;X-dreiecke-neonpink;6;nan
4057;X-ellipse-flammrot;6;nan
4060;X-ellipse-violett;6;nan
4043;X-linien-coralle;6;nan
4044;X-linien-flammrot;6;nan
4048;X-linien-flammrot;6;nan
4047;X-linien-mint;6;nan
4045;X-linien-neonpink;6;nan
4046;X-linien-türkis;6;nan
4009;X-Punkte-coralle;6;nan
4012;X-Punkte-coralle_mint_neongelb/neonpink;6;nan
4011;X-Punkte-flieder;6;nan
4010;X-Punkte-neonpink;6;nan
4023;X-sinus-coralle;6;nan
4018;X-sinus-flieder;6;nan
4017;X-sinus-goldorange;6;nan
4024;X-sinus-neonpink;6;nan
4016;X-sinus-senf;6;nan
4022;X-sinus-violett;6;nan
4032;X.curves-coralle;6;nan
4038;X.curves-goldorange/neongelb;6;nan
2525;xxx;6;nan
2526;xxx;6;nan
2527;xxx;6;nan
2528;xxx;6;nan
2529;xxx;6;nan
2530;xxx;6;nan
2531;xxx;6;nan
2532;xxx;6;nan
2533;xxx;6;nan
2534;xxx;6;nan
2535;xxx;6;nan
2536;xxx;6;nan
2537;xxx;6;nan
2538;xxx;6;nan
2539;xxx;6;nan
2540;xxx;6;nan
2541;xxx;6;nan
2542;xxx;6;nan
2543;xxx;6;nan
2544;xxx;6;nan
2545;xxx;6;nan
2546;xxx;6;nan
2547;xxx;6;nan
2548;xxx;6;nan
2549;xxx;6;nan
2550;xxx;6;nan
2551;xxx;6;nan
2552;xxx;6;nan
2553;xxx;6;nan
2554;xxx;6;nan
4003;zitronengelb-Punkte-rainbow;6;nan
